0.000000000000000000e+00,-1.399999999999999911e+00
1.000000000000000021e-03,-1.399000000000000021e+00
2.000000000000000042e-03,-1.398000000000000131e+00
3.000000000000000062e-03,-1.397000000000000242e+00
4.000000000000000083e-03,-1.396000000000000352e+00
5.000000000000000104e-03,-1.395000000000000462e+00
6.000000000000000125e-03,-1.394000000000000572e+00
7.000000000000000146e-03,-1.393000000000000682e+00
8.000000000000000167e-03,-1.392000000000000792e+00
9.000000000000001055e-03,-1.391000000000000902e+00
1.000000000000000021e-02,-1.390000000000001013e+00
1.099999999999999936e-02,-1.389000000000001123e+00
1.200000000000000025e-02,-1.388000000000001233e+00
1.300000000000000114e-02,-1.387000000000001343e+00
1.400000000000000029e-02,-1.386000000000001453e+00
1.499999999999999944e-02,-1.385000000000001563e+00
1.600000000000000033e-02,-1.384000000000001673e+00
1.700000000000000122e-02,-1.383000000000001783e+00
1.800000000000000211e-02,-1.382000000000001894e+00
1.899999999999999953e-02,-1.381000000000002004e+00
2.000000000000000042e-02,-1.380000000000002114e+00
2.100000000000000130e-02,-1.379000000000002224e+00
2.199999999999999872e-02,-1.378000000000002334e+00
2.299999999999999961e-02,-1.377000000000002444e+00
2.400000000000000050e-02,-1.376000000000002554e+00
2.500000000000000139e-02,-1.375000000000002665e+00
2.600000000000000228e-02,-1.374000000000002775e+00
2.699999999999999969e-02,-1.373000000000002885e+00
2.800000000000000058e-02,-1.372000000000002995e+00
2.900000000000000147e-02,-1.371000000000003105e+00
2.999999999999999889e-02,-1.370000000000003215e+00
3.099999999999999978e-02,-1.369000000000003325e+00
3.200000000000000067e-02,-1.368000000000003435e+00
3.300000000000000155e-02,-1.367000000000003546e+00
3.400000000000000244e-02,-1.366000000000003656e+00
3.500000000000000333e-02,-1.365000000000003766e+00
3.600000000000000422e-02,-1.364000000000003876e+00
3.699999999999999817e-02,-1.363000000000003986e+00
3.799999999999999906e-02,-1.362000000000004096e+00
3.899999999999999994e-02,-1.361000000000004206e+00
4.000000000000000083e-02,-1.360000000000004317e+00
4.100000000000000172e-02,-1.359000000000004427e+00
4.200000000000000261e-02,-1.358000000000004537e+00
4.300000000000000350e-02,-1.357000000000004647e+00
4.399999999999999745e-02,-1.356000000000004757e+00
4.499999999999999833e-02,-1.355000000000004867e+00
4.599999999999999922e-02,-1.354000000000004977e+00
4.700000000000000011e-02,-1.353000000000005087e+00
4.800000000000000100e-02,-1.352000000000005198e+00
4.900000000000000189e-02,-1.351000000000005308e+00
5.000000000000000278e-02,-1.350000000000005418e+00
5.100000000000000366e-02,-1.349000000000005528e+00
5.200000000000000455e-02,-1.348000000000005638e+00
5.299999999999999850e-02,-1.347000000000005748e+00
5.399999999999999939e-02,-1.346000000000005858e+00
5.500000000000000028e-02,-1.345000000000005969e+00
5.600000000000000117e-02,-1.344000000000006079e+00
5.700000000000000205e-02,-1.343000000000006189e+00
5.800000000000000294e-02,-1.342000000000006299e+00
5.900000000000000383e-02,-1.341000000000006409e+00
5.999999999999999778e-02,-1.340000000000006519e+00
6.099999999999999867e-02,-1.339000000000006629e+00
6.199999999999999956e-02,-1.338000000000006739e+00
6.300000000000000044e-02,-1.337000000000006850e+00
6.400000000000000133e-02,-1.336000000000006960e+00
6.500000000000000222e-02,-1.335000000000007070e+00
6.600000000000000311e-02,-1.334000000000007180e+00
6.700000000000000400e-02,-1.333000000000007290e+00
6.800000000000000488e-02,-1.332000000000007400e+00
6.900000000000000577e-02,-1.331000000000007510e+00
7.000000000000000666e-02,-1.330000000000007621e+00
7.100000000000000755e-02,-1.329000000000007731e+00
7.200000000000000844e-02,-1.328000000000007841e+00
7.299999999999999545e-02,-1.327000000000007951e+00
7.399999999999999634e-02,-1.326000000000008061e+00
7.499999999999999722e-02,-1.325000000000008171e+00
7.599999999999999811e-02,-1.324000000000008281e+00
7.699999999999999900e-02,-1.323000000000008392e+00
7.799999999999999989e-02,-1.322000000000008502e+00
7.900000000000000078e-02,-1.321000000000008612e+00
8.000000000000000167e-02,-1.320000000000008722e+00
8.100000000000000255e-02,-1.319000000000008832e+00
8.200000000000000344e-02,-1.318000000000008942e+00
8.300000000000000433e-02,-1.317000000000009052e+00
8.400000000000000522e-02,-1.316000000000009162e+00
8.500000000000000611e-02,-1.315000000000009273e+00
8.600000000000000699e-02,-1.314000000000009383e+00
8.700000000000000788e-02,-1.313000000000009493e+00
8.799999999999999489e-02,-1.312000000000009603e+00
8.899999999999999578e-02,-1.311000000000009713e+00
8.999999999999999667e-02,-1.310000000000009823e+00
9.099999999999999756e-02,-1.309000000000009933e+00
9.199999999999999845e-02,-1.308000000000010044e+00
9.299999999999999933e-02,-1.307000000000010154e+00
9.400000000000000022e-02,-1.306000000000010264e+00
9.500000000000000111e-02,-1.305000000000010374e+00
9.600000000000000200e-02,-1.304000000000010484e+00
9.700000000000000289e-02,-1.303000000000010594e+00
9.800000000000000377e-02,-1.302000000000010704e+00
9.900000000000000466e-02,-1.301000000000010814e+00
1.000000000000000056e-01,-1.300000000000010925e+00
1.010000000000000064e-01,-1.299000000000011035e+00
1.020000000000000073e-01,-1.298000000000011145e+00
1.030000000000000082e-01,-1.297000000000011255e+00
1.040000000000000091e-01,-1.296000000000011365e+00
1.049999999999999961e-01,-1.295000000000011475e+00
1.059999999999999970e-01,-1.294000000000011585e+00
1.069999999999999979e-01,-1.293000000000011696e+00
1.079999999999999988e-01,-1.292000000000011806e+00
1.089999999999999997e-01,-1.291000000000011916e+00
1.100000000000000006e-01,-1.290000000000012026e+00
1.110000000000000014e-01,-1.289000000000012136e+00
1.120000000000000023e-01,-1.288000000000012246e+00
1.130000000000000032e-01,-1.287000000000012356e+00
1.140000000000000041e-01,-1.286000000000012466e+00
1.150000000000000050e-01,-1.285000000000012577e+00
1.160000000000000059e-01,-1.284000000000012687e+00
1.170000000000000068e-01,-1.283000000000012797e+00
1.180000000000000077e-01,-1.282000000000012907e+00
1.190000000000000085e-01,-1.281000000000013017e+00
1.199999999999999956e-01,-1.280000000000013127e+00
1.209999999999999964e-01,-1.279000000000013237e+00
1.219999999999999973e-01,-1.278000000000013348e+00
1.229999999999999982e-01,-1.277000000000013458e+00
1.239999999999999991e-01,-1.276000000000013568e+00
1.250000000000000000e-01,-1.275000000000013678e+00
1.260000000000000009e-01,-1.274000000000013788e+00
