2.000000000000000111e-01,4.117610497350898622e-22
2.010000000000000120e-01,9.053698338948662427e-22
2.020000000000000129e-01,1.989904274740315749e-21
2.030000000000000138e-01,4.360367379641608009e-21
2.040000000000000147e-01,9.582414336142966118e-21
2.050000000000000155e-01,2.047507790399630453e-20
2.060000000000000164e-01,4.405640653136181593e-20
2.070000000000000173e-01,9.316516831401974542e-20
2.080000000000000182e-01,1.957625788783912428e-19
2.090000000000000191e-01,4.096670291144136956e-19
2.100000000000000200e-01,8.458752773386164954e-19
2.110000000000000209e-01,1.743635058517942272e-18
2.120000000000000218e-01,3.557295008138357167e-18
2.130000000000000226e-01,7.203650104426883849e-18
2.140000000000000235e-01,1.439054866292922287e-17
2.150000000000000244e-01,2.883152279741214924e-17
2.160000000000000253e-01,5.721937241053310106e-17
2.170000000000000262e-01,1.115587281655923560e-16
2.180000000000000271e-01,2.147893707006347267e-16
2.190000000000000280e-01,4.165479429303227954e-16
2.200000000000000289e-01,8.061881286727583223e-16
2.210000000000000298e-01,1.527675335997640692e-15
2.220000000000000306e-01,2.876437123708990061e-15
2.230000000000000315e-01,5.417160408206896066e-15
2.240000000000000324e-01,1.015808175937240520e-14
2.250000000000000333e-01,1.905130188973897758e-14
2.260000000000000342e-01,3.510133079264550364e-14
2.270000000000000351e-01,6.436850568619562399e-14
2.280000000000000360e-01,1.172477004757942382e-13
2.290000000000000369e-01,2.125512402835808965e-13
2.300000000000000377e-01,3.814880508357734746e-13
2.310000000000000386e-01,6.790485031810080274e-13
2.320000000000000395e-01,1.202716980146301575e-12
2.330000000000000404e-01,2.110131695975943013e-12
2.340000000000000413e-01,3.724093196475667316e-12
2.350000000000000422e-01,6.441147038950845088e-12
2.360000000000000431e-01,1.115935246240158400e-11
2.370000000000000440e-01,1.910370765927349302e-11
2.380000000000000449e-01,3.238819142528033947e-11
2.390000000000000457e-01,5.509612236720687685e-11
2.400000000000000466e-01,9.282174741141961901e-11
2.410000000000000475e-01,1.552729961756932346e-10
2.420000000000000484e-01,2.571369773401307321e-10
2.430000000000000493e-01,4.217946455749763047e-10
2.440000000000000502e-01,6.932656002974454310e-10
2.450000000000000511e-01,1.126086020125482512e-09
2.460000000000000520e-01,1.821787420603358419e-09
2.470000000000000528e-01,2.935335883321295356e-09
2.480000000000000537e-01,4.689084582651691065e-09
2.490000000000000546e-01,7.455391010226250430e-09
2.500000000000000555e-01,1.176296461820490639e-08
2.510000000000000564e-01,1.846006601934130489e-08
2.520000000000000573e-01,2.878806301027994224e-08
2.530000000000000582e-01,4.476750489772033350e-08
2.540000000000000591e-01,6.931817707070692816e-08
2.550000000000000600e-01,1.053440818555574963e-07
2.560000000000000608e-01,1.602163407433575167e-07
2.570000000000000617e-01,2.424751079218841603e-07
2.580000000000000626e-01,3.639108301749818405e-07
2.590000000000000635e-01,5.431246436563628297e-07
2.600000000000000644e-01,8.060920931855541171e-07
2.610000000000000653e-01,1.186522902693170106e-06
2.620000000000000662e-01,1.739694473589492377e-06
2.630000000000000671e-01,2.539255300749840614e-06
2.640000000000000679e-01,3.674030569981354721e-06
2.650000000000000688e-01,5.292458290247025131e-06
2.660000000000000697e-01,7.615441973826357371e-06
2.670000000000000706e-01,1.086238675474892915e-05
2.680000000000000715e-01,1.539293562093153092e-05
2.690000000000000724e-01,2.158170904910952865e-05
2.700000000000000733e-01,3.018800287209271019e-05
2.710000000000000742e-01,4.212688862558713226e-05
2.720000000000000751e-01,5.817036884727282739e-05
2.730000000000000759e-01,8.007118854882730767e-05
2.740000000000000768e-01,1.095671501315022717e-04
2.750000000000000777e-01,1.490853474331695278e-04
2.760000000000000786e-01,2.014420436206881978e-04
2.770000000000000795e-01,2.709681572812147566e-04
2.780000000000000804e-01,3.619433866901704310e-04
2.790000000000000813e-01,4.812307009345029567e-04
2.800000000000000822e-01,6.358148144727625165e-04
2.810000000000000830e-01,8.353486235563887868e-04
2.820000000000000839e-01,1.089379077015551400e-03
2.830000000000000848e-01,1.414702044455070805e-03
2.840000000000000857e-01,1.829624151229783001e-03
2.850000000000000866e-01,2.361014881903806314e-03
2.860000000000000875e-01,3.020840329639359542e-03
2.870000000000000884e-01,3.846147072218297595e-03
2.880000000000000893e-01,4.871594427937987054e-03
2.890000000000000902e-01,6.115622503923186411e-03
2.900000000000000910e-01,7.657837747976794021e-03
2.910000000000000919e-01,9.537775614534714855e-03
2.920000000000000928e-01,1.181981249556368282e-02
2.930000000000000937e-01,1.456603643168699960e-02
2.940000000000000946e-01,1.785704255487554834e-02
2.950000000000000955e-01,2.182415656752207528e-02
2.960000000000000964e-01,2.647448430790833029e-02
2.970000000000000973e-01,3.189977463453704670e-02
2.980000000000000981e-01,3.829668136825552238e-02
2.990000000000000990e-01,4.571292771775698621e-02
3.000000000000000999e-01,5.438749674309198423e-02
3.010000000000001008e-01,6.428261625854390926e-02
3.020000000000001017e-01,7.555478699083900684e-02
3.030000000000001026e-01,8.805669325432366468e-02
3.040000000000001035e-01,1.023724261260470642e-01
3.050000000000001044e-01,1.185040584017681281e-01
