4.300000000000000000e+01,6.885625441829710779e-47
4.300099999999999767e+01,1.959666149191102867e-46
4.300199999999999534e+01,5.548490569900966044e-46
4.300299999999999301e+01,1.562865768963410617e-45
4.300399999999999068e+01,4.379480239826794595e-45
4.300499999999998835e+01,1.220892788795319006e-44
4.300599999999998602e+01,3.385996862358050028e-44
4.300699999999998369e+01,9.342210301255051984e-44
4.300799999999998136e+01,2.564287957413115621e-43
4.300899999999997902e+01,7.002256437708635788e-43
4.300999999999997669e+01,1.902231177893256783e-42
4.301099999999997436e+01,5.140941298328242069e-42
4.301199999999997203e+01,1.382216457385884361e-41
4.301299999999996970e+01,3.697119937020945613e-41
4.301399999999996737e+01,9.837960736003804314e-41
4.301499999999996504e+01,2.604358075732677407e-40
4.301599999999996271e+01,6.858835255682080791e-40
4.301699999999996038e+01,1.797024974453225552e-39
4.301799999999995805e+01,4.683946430120073937e-39
4.301899999999995572e+01,1.214573472248384594e-38
4.301999999999995339e+01,3.133211620764891601e-38
4.302099999999995106e+01,8.040993873132728983e-38
4.302199999999994873e+01,2.052975653751243762e-37
4.302299999999994640e+01,5.214491121267784072e-37
4.302399999999994407e+01,1.317631991801656419e-36
4.302499999999994174e+01,3.312305568541275755e-36
4.302599999999993940e+01,8.283630603213337645e-36
4.302699999999993707e+01,2.060938908688463691e-35
4.302799999999993474e+01,5.101096956456162573e-35
4.302899999999993241e+01,1.256076537414708851e-34
4.302999999999993008e+01,3.076965974975149295e-34
4.303099999999992775e+01,7.498654597975093346e-34
4.303199999999992542e+01,1.818017547682996326e-33
4.303299999999992309e+01,4.384972329625531483e-33
4.303399999999992076e+01,1.052179192130868092e-32
4.303499999999991843e+01,2.511693409466346373e-32
4.303599999999991610e+01,5.964823651997508400e-32
4.303699999999991377e+01,1.409232518615062904e-31
4.303799999999991144e+01,3.312239783414712186e-31
4.303899999999990911e+01,7.744884536975453545e-31
4.303999999999990678e+01,1.801615838699439632e-30
4.304099999999990445e+01,4.169303403663079152e-30
4.304199999999990212e+01,9.598842695463242797e-30
4.304299999999989979e+01,2.198509336136862088e-29
4.304399999999989745e+01,5.009470450857546902e-29
4.304499999999989512e+01,1.135558178455004854e-28
4.304599999999989279e+01,2.560831628613979085e-28
4.304699999999989046e+01,5.745220825322730226e-28
4.304799999999988813e+01,1.282290699417640280e-27
4.304899999999988580e+01,2.847215399123289585e-27
4.304999999999988347e+01,6.289385582517779793e-27
4.305099999999988114e+01,1.382134103141633378e-26
4.305199999999987881e+01,3.021664279034674571e-26
4.305299999999987648e+01,6.571981063832592648e-26
4.305399999999987415e+01,1.422002832920563496e-25
4.305499999999987182e+01,3.060967264820071547e-25
4.305599999999986949e+01,6.554974007799479049e-25
4.305699999999986716e+01,1.396488385614678221e-24
4.305799999999986483e+01,2.959768525686222517e-24
4.305899999999986250e+01,6.240684573757792191e-24
4.305999999999986017e+01,1.309063706998315426e-23
4.306099999999985783e+01,2.731765386631439439e-23
4.306199999999985550e+01,5.671266798509933567e-23
4.306299999999985317e+01,1.171307231991461931e-22
4.306399999999985084e+01,2.406664967112775932e-22
4.306499999999984851e+01,4.919426914802318190e-22
4.306599999999984618e+01,1.000385653565829707e-21
4.306699999999984385e+01,2.023832017628054189e-21
4.306799999999984152e+01,4.073198123183201645e-21
4.306899999999983919e+01,8.155501519921934390e-21
4.306999999999983686e+01,1.624500600907757207e-20
4.307099999999983453e+01,3.219164316082007610e-20
4.307199999999983220e+01,6.346298259544026653e-20
4.307299999999982987e+01,1.244663283018533200e-19
4.307399999999982754e+01,2.428495722612647351e-19
4.307499999999982521e+01,4.713862092972399021e-19
4.307599999999982288e+01,9.102704993902604379e-19
4.307699999999982055e+01,1.748711349293860589e-18
4.307799999999981821e+01,3.342103187101790488e-18
4.307899999999981588e+01,6.354416039830529801e-18
4.307999999999981355e+01,1.201947510666265774e-17
4.308099999999981122e+01,2.261775129259891976e-17
4.308199999999980889e+01,4.234161426644466614e-17
4.308299999999980656e+01,7.885685709380982510e-17
4.308399999999980423e+01,1.461051692682755295e-16
4.308499999999980190e+01,2.693058359978668335e-16
4.308599999999979957e+01,4.938328924620110735e-16
4.308699999999979724e+01,9.008828661653027992e-16
4.308799999999979491e+01,1.634973456263485961e-15
4.308899999999979258e+01,2.951937449749542250e-15
4.308999999999979025e+01,5.302218986210784529e-15
4.309099999999978792e+01,9.474629488128390412e-15
4.309199999999978559e+01,1.684305535609503404e-14
4.309299999999978326e+01,2.978746751454982952e-14
4.309399999999978093e+01,5.240833382726091664e-14
